date,day_of_week,hour,service_location,number_of_counters,queue_length,average_service_time,students_arriving,exam_period,holiday,waiting_time
2026-02-23,Monday,8,Fee Counter,4,40,7.285765445946461,39,0,0,71.81739380277132
2026-04-24,Friday,12,Cafeteria,4,60,1.330216770760531,41,0,0,18.593346421706556
2026-06-07,Sunday,17,Student Service Center,1,65,6.691387980684114,61,0,0,433.8327909627537
2026-04-08,Wednesday,17,Fee Counter,3,18,4.679691296662787,11,0,0,32.47014754907563
2026-02-22,Sunday,15,Cafeteria,3,57,1.6349202785666312,58,0,1,34.99876151477763
2026-06-09,Tuesday,17,Fee Counter,3,6,3.0135287988994,10,0,0,8.800345669202432
2026-01-07,Wednesday,13,Fee Counter,2,107,1.2577605986857572,73,1,0,68.76425873417426
2026-05-03,Sunday,13,Admin Office,5,77,5.913162933465415,49,0,0,92.00504096691095
2026-04-21,Tuesday,12,Fee Counter,1,78,4.412840456415392,50,0,0,346.1942435629701
2026-06-25,Thursday,17,Fee Counter,2,35,7.701139475633176,30,0,0,132.6131081197704
2026-01-01,Thursday,14,Cafeteria,5,67,5.915308969780842,40,0,0,78.6700248580326
2026-06-04,Thursday,10,Library Counter,5,47,3.012947737464106,38,0,0,33.12989833186897
2026-03-31,Tuesday,16,Fee Counter,4,63,2.3506822045373186,60,0,0,34.420372094393315
2026-02-10,Tuesday,10,Admin Office,5,68,3.0258254871067907,59,0,0,39.65864175710631
2026-01-06,Tuesday,8,Library Counter,2,80,5.704313692596951,71,0,0,233.15025779563044
2026-06-29,Monday,12,Student Service Center,1,66,5.719980878198079,45,0,0,378.814126756341
2026-02-01,Sunday,16,Student Service Center,1,43,7.1248482388586245,42,0,0,309.86423736242733
2026-02-28,Saturday,10,Cafeteria,5,1,5.356787537370534,15,0,1,3.272223027257945
2026-05-22,Friday,8,Fee Counter,2,59,5.062966944295362,54,0,0,149.6368539155137
2026-05-10,Sunday,14,Admin Office,4,69,3.275635880431455,48,0,0,58.87836493398435
2026-03-11,Wednesday,15,Student Service Center,1,75,7.738155350862581,75,0,0,583.1047774767386
2026-04-04,Saturday,9,Student Service Center,5,55,6.296830363518802,31,1,0,70.12118762245268
2026-02-28,Saturday,8,Fee Counter,4,50,7.212467122100653,44,0,0,91.32004013037098
2026-04-20,Monday,11,Fee Counter,1,61,4.156880541231307,63,0,0,253.31477969225753
2026-06-12,Friday,8,Cafeteria,2,56,3.9586089308226238,46,1,1,114.5784773474391
2026-01-18,Sunday,15,Admin Office,1,4,7.050612709567959,6,0,0,32.07863932144969
2026-02-20,Friday,8,Admin Office,1,26,6.85274643978802,16,1,0,177.85916669518298
2026-05-13,Wednesday,11,Library Counter,4,27,2.272703861586443,23,0,0,16.362524858779338
2026-04-08,Wednesday,13,Cafeteria,2,52,3.944799416494366,25,0,0,99.71112568445915
2026-04-13,Monday,17,Student Service Center,2,21,7.209237738856511,7,1,0,80.51828444626081
2026-01-03,Saturday,10,Fee Counter,2,27,6.28179063628421,30,0,1,87.37991044647586
2026-03-03,Tuesday,9,Student Service Center,2,29,5.865198683513394,30,0,0,82.72904565236823
2026-05-01,Friday,15,Library Counter,4,84,5.040895874479152,76,0,0,107.94560440255586
2026-02-12,Thursday,16,Cafeteria,1,69,1.3822957167701002,70,0,0,93.70640862233847
2026-01-10,Saturday,9,Library Counter,5,61,3.849481182019974,55,0,0,49.28457607095221
2026-01-29,Thursday,14,Fee Counter,4,79,4.032561254733448,49,1,0,81.95514661512684
2026-03-28,Saturday,16,Admin Office,2,9,4.983263312927037,8,0,0,22.849329008001902
2026-02-25,Wednesday,15,Student Service Center,1,10,7.199281186086347,14,0,0,72.30604249281932
2026-05-26,Tuesday,14,Library Counter,1,81,4.558389296605888,54,0,0,372.6054470081516
2026-04-09,Thursday,12,Cafeteria,1,84,6.225576530922894,64,0,0,523.3045481643624
2026-01-10,Saturday,9,Cafeteria,3,99,5.286023610724637,77,1,0,174.0228341178638
2026-02-25,Wednesday,10,Fee Counter,5,61,5.880879569245515,57,0,0,76.42067848817588
2026-01-04,Sunday,8,Student Service Center,4,44,1.6814267468970143,49,0,0,22.66144667703864
2026-06-28,Sunday,11,Fee Counter,2,91,7.051270129360815,71,1,0,323.8112697009642
2026-04-11,Saturday,15,Student Service Center,4,76,7.106377321548308,74,0,0,135.55418674695815
2026-03-01,Sunday,10,Cafeteria,5,36,1.8684856302281758,14,1,0,14.816232231630702
2026-03-06,Friday,17,Student Service Center,1,44,5.884804599439107,44,0,0,260.84009369168274
2026-01-10,Saturday,13,Admin Office,2,67,6.720176607444894,42,0,0,228.91830211071903
2026-06-11,Thursday,8,Student Service Center,3,38,5.396354582322544,40,0,0,73.0878942566141
2026-04-04,Saturday,13,Fee Counter,1,54,6.2138631570927645,26,0,0,334.44354251365337
2026-01-23,Friday,11,Fee Counter,1,36,2.7228097978366326,38,0,0,99.63043601024262
2026-04-20,Monday,14,Student Service Center,5,89,4.419593538955281,79,0,1,81.95192877726559
2026-06-04,Thursday,9,Fee Counter,4,61,2.686732845157553,59,0,0,43.19497035992614
2026-02-23,Monday,17,Cafeteria,5,24,3.03338785493659,15,0,0,13.668203661300772
2026-01-06,Tuesday,8,Fee Counter,4,79,4.674243045482354,78,0,0,94.10493128536042
2026-01-08,Thursday,11,Cafeteria,2,5,5.743342496529955,8,0,0,16.5708426645135
2026-03-22,Sunday,16,Cafeteria,1,37,6.236713704414936,37,0,0,228.98758668645394
2026-02-11,Wednesday,15,Library Counter,1,21,3.9990120467898107,35,0,1,84.78837286730919
2026-06-22,Monday,8,Cafeteria,2,14,4.5206674942932334,8,0,0,28.9139780934097
2026-01-09,Friday,9,Cafeteria,3,57,4.437623923695471,48,0,0,84.96254055984001
2026-06-23,Tuesday,10,Admin Office,2,32,1.801546226320753,32,0,0,29.513330221081226
2026-01-30,Friday,12,Fee Counter,1,60,3.3376606340470873,32,0,0,197.80340233234165
2026-04-11,Saturday,17,Cafeteria,4,48,7.574998819650309,28,1,0,94.3177864235639
2026-05-04,Monday,14,Student Service Center,4,24,4.251655269855428,9,0,0,30.508403406695162
2026-05-22,Friday,17,Student Service Center,4,68,6.366146680807228,70,0,0,106.68019381008769
2026-04-13,Monday,16,Fee Counter,5,37,5.590595480864201,32,0,0,45.91570832566305
2026-05-02,Saturday,8,Fee Counter,3,56,1.8398606367889412,53,0,0,39.069689547202316
2026-02-14,Saturday,10,Library Counter,5,67,6.537993085950222,54,1,0,88.47333741046775
2026-06-27,Saturday,8,Student Service Center,1,52,5.715190859793904,53,0,0,299.06078942347773
2026-03-12,Thursday,10,Library Counter,1,43,1.854029424774943,46,0,1,79.5092535956454
2026-03-30,Monday,10,Cafeteria,4,48,5.948297392209848,48,0,0,76.32386818921199
2026-03-01,Sunday,9,Cafeteria,2,38,2.2865659690590157,38,0,0,46.15395627070073
2026-01-09,Friday,9,Library Counter,2,26,5.785334348769112,29,0,0,75.42034957327822
2026-03-30,Monday,14,Cafeteria,5,64,4.49710308308392,41,0,0,54.88654485261416
2026-03-24,Tuesday,9,Fee Counter,2,46,4.707698578055866,24,1,0,111.76478287616186
2026-02-27,Friday,9,Student Service Center,1,14,6.055173785709078,16,0,0,84.12180344186443
2026-04-27,Monday,16,Admin Office,3,72,5.540925561526784,54,1,0,135.58991992174157
2026-05-10,Sunday,13,Student Service Center,2,84,2.353511985449975,67,0,0,98.76660344127593
2026-04-14,Tuesday,11,Library Counter,5,27,7.7540816534354935,25,0,0,40.33659869278505
2026-06-12,Friday,15,Library Counter,1,68,3.6123152548540514,56,1,0,247.9856911740291
2026-02-27,Friday,9,Fee Counter,3,34,5.2838162535650435,21,1,0,56.88772362496056
2026-06-11,Thursday,13,Fee Counter,2,91,3.940009184065455,69,0,0,183.38665259588782
2026-03-28,Saturday,8,Admin Office,4,67,4.566792203256329,48,1,0,78.15530165892676
2026-02-27,Friday,13,Student Service Center,1,59,3.3026504954377405,42,0,0,193.35921113605264
2026-05-11,Monday,10,Library Counter,5,58,5.314691501394586,38,1,0,59.249208675486145
2026-06-13,Saturday,12,Student Service Center,3,42,2.662490257722949,19,0,0,37.77958131416246
2026-06-11,Thursday,9,Library Counter,3,50,2.298099070717653,44,0,0,35.85412461034447
2026-02-19,Thursday,9,Admin Office,2,83,2.7228951716150878,78,0,0,117.60174207719415
2026-03-24,Tuesday,8,Cafeteria,3,38,4.198811986363425,38,0,0,50.83895978441487
2026-06-05,Friday,14,Cafeteria,1,35,4.752744912789463,15,0,0,165.20553120333486
2026-03-13,Friday,16,Fee Counter,2,67,4.689622543359389,59,0,0,159.70872498360845
2026-06-29,Monday,15,Library Counter,4,71,3.824917311251692,74,0,0,67.80758044476275
2026-03-16,Monday,8,Fee Counter,1,24,1.3006511504508338,26,0,0,28.3272718630058
2026-06-15,Monday,8,Cafeteria,1,19,4.78903470541402,12,0,0,89.41064746662148
2026-01-10,Saturday,14,Admin Office,5,27,1.6361157311733854,8,0,0,11.37221075074062
2026-02-07,Saturday,16,Cafeteria,4,66,7.858312258112074,55,1,0,128.8283426278192
2026-02-14,Saturday,8,Student Service Center,5,53,7.554616885398745,54,0,1,79.00958305159165
2026-03-09,Monday,14,Admin Office,1,30,6.765265786253806,15,0,0,206.92036607939355
2026-06-08,Monday,16,Admin Office,3,40,5.397162021273092,34,0,0,76.781346002869
2026-01-02,Friday,11,Cafeteria,1,16,1.1350540591288258,8,0,0,20.84554760727108
2026-03-14,Saturday,17,Cafeteria,1,73,7.373847043381884,65,0,0,538.6495029126113
2026-01-21,Wednesday,12,Library Counter,5,32,5.892404126158911,13,0,0,42.39923294261432
2026-06-14,Sunday,12,Fee Counter,3,88,3.591466038088634,72,0,1,105.886066588804
2026-02-24,Tuesday,10,Admin Office,3,51,3.1083825828562635,34,1,0,51.06420619130152
2026-02-01,Sunday,9,Fee Counter,3,38,1.4881406090226013,36,0,0,20.30501557142447
2026-01-22,Thursday,16,Student Service Center,5,77,3.456103617761328,63,1,0,53.640975941442065
2026-03-25,Wednesday,13,Fee Counter,1,111,2.19994598723718,78,1,0,246.87968188139672
2026-02-11,Wednesday,15,Cafeteria,4,60,6.603358348206513,64,0,0,98.15249037612716
2026-03-03,Tuesday,9,Admin Office,5,42,2.9387106682823503,41,0,0,27.78239434249213
2026-01-17,Saturday,17,Cafeteria,4,5,4.370074543487759,8,0,0,3.2096289478929583
2026-03-17,Tuesday,11,Admin Office,4,60,7.4655096189183165,63,0,0,112.12584057396172
2026-05-29,Friday,9,Admin Office,4,70,5.091173674746947,69,0,0,91.41592438016507
2026-02-13,Friday,11,Fee Counter,1,28,6.899388859412428,23,0,0,191.62664695963866
2026-05-27,Wednesday,14,Library Counter,2,36,1.7537295924856857,13,0,0,31.818851276085447
2026-03-09,Monday,17,Library Counter,1,3,5.046965192195756,7,0,1,19.832714013532755
2026-03-21,Saturday,16,Fee Counter,5,39,1.1730273208465805,31,0,0,11.988623111283424
2026-05-23,Saturday,10,Fee Counter,5,77,1.1210878185134674,59,1,0,14.811943631059567
2026-01-27,Tuesday,9,Library Counter,5,29,5.362018580359444,20,0,0,30.92495643571648
2026-02-04,Wednesday,12,Library Counter,3,32,1.7539041143121743,26,0,1,16.370122613857824
2026-01-03,Saturday,17,Library Counter,3,20,7.219689731952162,25,0,0,48.73495798952916
2026-02-17,Tuesday,14,Admin Office,1,31,7.493265653906141,7,0,0,234.8016546498419
2026-01-18,Sunday,9,Library Counter,1,48,7.150653196878519,30,1,0,342.7262814472345
2026-03-17,Tuesday,12,Admin Office,3,72,6.579195898936751,33,1,0,156.12894770024022
2026-03-18,Wednesday,11,Fee Counter,3,31,7.380382247209974,19,1,1,78.39007044549756
2026-02-01,Sunday,9,Library Counter,1,30,6.159127901875262,35,0,0,187.53496265042145
2026-03-06,Friday,12,Cafeteria,4,87,7.303972691095223,51,1,0,161.2192546430102
2026-01-07,Wednesday,11,Library Counter,4,52,1.026093442131807,56,0,0,13.823220364503431
2026-03-07,Saturday,13,Library Counter,4,86,4.5146666338974235,49,1,0,95.10570867051207
2026-06-14,Sunday,9,Student Service Center,4,28,6.168538856489499,28,0,0,43.61745330836876
2026-02-04,Wednesday,11,Fee Counter,3,61,1.9273323395719433,59,0,0,41.24969284025037
2026-05-10,Sunday,13,Library Counter,4,88,4.3344026959930355,75,0,1,93.12153196118078
2026-05-22,Friday,11,Fee Counter,4,42,3.4276346851704504,31,1,0,33.38203490266195
2026-02-04,Wednesday,15,Library Counter,1,32,2.952431570912577,35,0,0,95.00451339659297
2026-02-08,Sunday,9,Student Service Center,1,28,7.504299436013129,26,0,0,211.9611042825213
2026-05-08,Friday,13,Admin Office,2,81,3.4277289052603535,55,0,0,136.27079127793903
2026-06-22,Monday,12,Student Service Center,2,114,4.433395837657968,75,1,0,256.62420043589225
2026-06-01,Monday,8,Admin Office,3,38,2.5422781740237674,32,0,0,31.98622035437985
2026-04-09,Thursday,11,Admin Office,4,16,7.900462321703669,21,0,0,34.96376302929644
2026-03-28,Saturday,9,Admin Office,5,80,3.305189985055753,79,0,0,51.61466194876669
2026-02-04,Wednesday,17,Student Service Center,3,56,7.901581888446958,49,0,0,145.88435283897192
2026-03-25,Wednesday,9,Fee Counter,3,13,4.851446765841331,18,0,0,18.968150538838167
2026-05-20,Wednesday,8,Fee Counter,5,20,1.052904889759136,16,0,0,3.2608230971277816
2026-04-09,Thursday,17,Fee Counter,3,98,6.553553660969955,74,1,0,213.9918815781945
2026-04-03,Friday,8,Cafeteria,5,39,3.5702009975654563,43,0,0,31.810795198500408
2026-06-09,Tuesday,12,Admin Office,1,54,3.924937024863806,28,0,0,214.17080158637455
2026-05-07,Thursday,15,Student Service Center,2,36,2.800901589241741,30,0,0,54.40435143082522
2026-05-08,Friday,16,Student Service Center,1,5,2.7433082938742435,8,0,0,13.231980395288625
2026-06-02,Tuesday,15,Library Counter,4,28,5.575123734238775,29,0,0,41.65375927138173
2026-02-23,Monday,10,Library Counter,1,7,6.238018560333081,5,0,0,42.371420403411065
2026-05-04,Monday,12,Student Service Center,3,82,5.568752639974179,62,0,0,152.61474290512328
2026-06-05,Friday,9,Cafeteria,2,86,6.747260669667526,79,0,0,288.98777008665235
2026-03-21,Saturday,15,Student Service Center,2,64,6.349809273775822,66,0,0,203.28579033365386
2026-01-23,Friday,15,Admin Office,3,40,7.9056567672577955,45,0,0,104.1400586770311
2026-06-19,Friday,15,Student Service Center,1,7,3.3609706939901693,11,0,0,27.876243672788718
2026-03-22,Sunday,12,Student Service Center,1,62,1.1038618945334395,31,1,0,70.24174695962881
2026-05-31,Sunday,11,Admin Office,1,7,5.073056925135472,5,0,0,37.446111203281035
2026-03-12,Thursday,15,Library Counter,4,81,5.141366645221993,72,0,0,104.38034632426007
2026-03-15,Sunday,17,Library Counter,3,51,1.1850699837466814,57,0,1,19.140305239838675
2026-02-20,Friday,14,Fee Counter,5,35,4.52821643514463,16,0,0,29.72725349505921
2026-06-04,Thursday,11,Student Service Center,1,47,6.376571290246053,44,0,0,297.47902515700594
2026-03-11,Wednesday,15,Library Counter,2,88,6.360597080403699,70,1,0,281.351213952726
2026-02-02,Monday,12,Fee Counter,1,67,3.4234471862096147,51,0,0,233.747617322194
2026-03-24,Tuesday,14,Fee Counter,2,40,3.6338460991043835,23,0,0,77.01910799015205
2026-01-12,Monday,10,Library Counter,3,80,4.708476655335847,73,0,0,123.9715755712001
2026-02-02,Monday,15,Fee Counter,5,68,5.902960071958426,72,0,0,79.31954301838466
2026-05-01,Friday,9,Fee Counter,5,63,3.9729918696450124,68,0,0,49.2922567397874
2026-01-13,Tuesday,15,Library Counter,2,84,6.62283395964983,79,0,0,280.6479810625204
2026-02-02,Monday,9,Student Service Center,2,9,3.6024125110153036,8,0,0,17.200666457711446
2026-03-14,Saturday,14,Library Counter,1,54,5.556396849973444,28,0,0,297.1489799866688
2026-06-03,Wednesday,9,Library Counter,2,6,5.281133687969104,11,0,1,19.639674289878652
2026-02-10,Tuesday,8,Admin Office,2,90,4.827934606770042,67,1,0,218.04324725808198
2026-06-14,Sunday,17,Student Service Center,3,57,5.585043491114804,59,0,0,111.10654479259593
2026-04-07,Tuesday,13,Student Service Center,5,87,6.899991343450323,72,0,0,117.1948486123537
2026-02-19,Thursday,11,Fee Counter,1,8,2.861545569902881,13,0,0,22.240658799494867
2026-01-06,Tuesday,11,Library Counter,5,68,7.740091413952977,51,1,0,109.35407682891939
2026-02-01,Sunday,12,Library Counter,1,99,2.2285294220065457,75,0,0,218.09375591326
2026-01-17,Saturday,13,Cafeteria,4,58,7.714528301984236,43,0,1,114.71709807767198
2026-04-06,Monday,10,Student Service Center,1,60,6.8331874136014115,60,0,0,410.32868009797846
2026-04-02,Thursday,11,Fee Counter,5,50,4.691785754406161,32,1,0,49.44217730257761
2026-04-09,Thursday,11,Fee Counter,4,27,4.632286897296255,25,0,0,30.19176011940668
2026-02-06,Friday,13,Fee Counter,2,39,4.61923693862849,21,0,0,90.39173234907429
2026-05-14,Thursday,9,Student Service Center,5,39,1.6232916623172489,28,1,0,15.098167587558507
2026-04-12,Sunday,17,Cafeteria,5,54,2.0532410815963247,59,0,0,23.045592499215044
2026-03-24,Tuesday,13,Student Service Center,2,94,5.210993924167559,65,0,0,249.67298362119243
2026-06-22,Monday,11,Student Service Center,2,64,4.349535259692632,68,0,0,142.48415206494033
2026-05-19,Tuesday,17,Cafeteria,3,38,3.7187104971503473,32,0,0,46.45943990090355
2026-03-15,Sunday,13,Fee Counter,2,78,3.6908798605421693,48,1,0,147.86695446801428
2026-04-16,Thursday,17,Student Service Center,3,88,1.2625686056738439,75,1,1,36.27732909361087
2026-01-07,Wednesday,14,Admin Office,3,49,5.2484660237657454,32,0,0,84.66217323255125
2026-05-27,Wednesday,12,Cafeteria,1,82,3.0606561265807657,58,0,0,251.44506032651896
2026-02-23,Monday,13,Library Counter,1,26,3.69646963202794,9,0,0,100.69075292737868
2026-05-18,Monday,8,Library Counter,2,59,2.288508616597058,50,0,0,67.97951593825027
2026-01-21,Wednesday,12,Student Service Center,2,54,1.8871124685412841,28,0,0,50.301247257781874
2026-06-29,Monday,10,Student Service Center,1,62,2.673192442088169,54,0,0,166.04959158427968
2026-03-09,Monday,17,Fee Counter,5,34,4.383127090114567,27,0,0,34.05292752309367
2026-05-19,Tuesday,13,Library Counter,1,100,2.0782699888605656,76,0,0,211.10273321699162
2026-01-01,Thursday,17,Library Counter,1,11,2.2685595001859022,15,0,0,27.534133315821357
2026-01-20,Tuesday,12,Fee Counter,3,73,4.7628879584254324,49,0,0,115.29733695724389
2026-04-04,Saturday,11,Admin Office,1,17,1.8274333461678949,17,0,0,29.11247879374215
2026-06-27,Saturday,10,Library Counter,2,29,5.735283310835323,32,0,1,82.1268362257024
2026-03-09,Monday,13,Student Service Center,3,61,6.374486664445189,36,0,0,129.8934916074067
2026-02-26,Thursday,13,Admin Office,1,81,7.836658025311857,63,0,0,633.4235610071896
2026-01-18,Sunday,10,Admin Office,2,43,2.5063434508628526,43,0,0,55.66769452821285
2026-04-21,Tuesday,17,Cafeteria,4,47,2.4961705258848674,43,0,0,30.81921754002082
2026-05-16,Saturday,17,Fee Counter,3,4,7.476488946877586,9,0,0,12.528375496006198
2026-03-23,Monday,16,Cafeteria,5,60,6.173989642382586,70,0,1,74.45488339072783
2026-06-19,Friday,11,Library Counter,1,80,1.5132337863171552,72,1,1,123.24311609537006
2026-03-02,Monday,12,Cafeteria,3,25,3.6927828103718725,9,0,0,32.23740639924852
2026-05-18,Monday,10,Admin Office,4,19,6.189595164821496,25,0,1,33.671144995688614
2026-01-25,Sunday,16,Library Counter,4,73,3.3538067989983373,73,0,0,60.824139902974544
2026-02-26,Thursday,17,Fee Counter,1,77,1.4734786523523535,73,0,0,115.34485331270258
2026-04-01,Wednesday,12,Fee Counter,5,78,7.7029157986712935,63,0,0,123.18223124095273
2026-04-04,Saturday,16,Admin Office,2,0,2.7959952641503993,11,0,1,4.157249661246811
2026-02-13,Friday,9,Student Service Center,4,49,6.436370116119576,42,0,0,76.35561562580159
2026-03-11,Wednesday,8,Fee Counter,4,62,6.127070247005175,55,0,0,93.15148038932654
2026-03-01,Sunday,13,Fee Counter,3,69,3.976799511697437,44,0,0,94.53699030842299
2026-01-01,Thursday,16,Library Counter,2,32,4.235538393446484,34,0,0,71.72482944728034
2026-03-05,Thursday,14,Cafeteria,1,90,5.123190350173287,49,1,0,459.6143775122093
2026-01-17,Saturday,12,Fee Counter,4,48,6.260396373656634,20,0,0,75.9039507997452
2026-06-07,Sunday,16,Admin Office,2,14,2.3053711946838007,7,0,0,19.774054438463672
2026-05-03,Sunday,12,Student Service Center,1,32,4.949404301967341,14,0,0,157.03507010479038
2026-02-20,Friday,10,Cafeteria,5,55,5.7900875584554194,49,0,0,63.23393194582836
2026-01-09,Friday,13,Student Service Center,1,38,1.123579331923788,10,0,0,40.4727621683822
2026-01-13,Tuesday,8,Student Service Center,1,26,2.8357157467462826,20,0,0,75.65612517150232
2026-05-21,Thursday,10,Admin Office,3,51,4.759865804716195,64,0,1,83.49691859963066
2026-01-05,Monday,12,Student Service Center,1,50,2.5237252223123856,32,0,1,128.99238540064783
2026-01-25,Sunday,13,Student Service Center,5,92,6.652172855071964,61,1,0,120.47446050510605
2026-01-25,Sunday,9,Fee Counter,4,71,2.8689572718410936,51,1,0,50.430980619664616
2026-04-04,Saturday,10,Student Service Center,3,66,7.75191279465282,60,0,0,173.58080629225634
2026-04-11,Saturday,14,Cafeteria,3,96,3.4085028519990495,70,0,0,113.97292682608128
